lng,lat
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.10013433,42.341016
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
-71.09889833,42.340856
